name	ghidra_addr	body_bytes	callees	callers
loadOptions	000dd450	790	21	1
checkHash	000dd7b0	250	12	1
saveOptions	000dd8c8	510	14	1
addHashToOptions	000ddafc	234	11	1
readRecordAsByteArray	000ddbfc	152	10	1
writeByteArrayAsRecord	000ddcb0	128	9	1
readOptionsFileAsByteArray	000ddd4c	116	9	1
writeByteArrayAsOptionsFile	000dddd8	100	8	1
Array	000dde50	28	1	1
ArrayAdd<unsigned_char>	000dde6c	50	2	1
addHash	000ddea0	254	11	1
readMission	000ddfb4	558	21	1
readAgent	000de250	866	27	1
ArraySetLength<PendingProduct*>	000de644	52	2	1
Array	000de678	28	1	1
ArraySetLength<Wanted*>	000de694	52	2	1
readWanted	000de6c8	436	17	1
recordStoreWrite	000de8ac	3808	60	1
writeMission	000df840	402	26	1
writeAgent	000df9f0	548	31	1
writeWanted	000dfc40	290	26	1
recordStoreWritePreview	000dfd78	248	22	1
recordStoreWritePreview	000dfea4	218	14	0
convertSDVersionSaves	000dffa8	488	14	0
Array	000e01c0	28	1	1
ArraySetLength<signed_char*>	000e01dc	52	2	1
ArrayReleaseArrays<signed_char*>	000e0210	72	1	1
changeSaveDirectoryToBackupDirectory	000e0258	282	9	0
Java_net_fishlabs_gof2hdallandroid2012_GOF2HD2012_SetOrigamiSuperClub	000e0390	50	1	0
Java_net_fishlabs_gof2hdallandroid2012_GOF2HD2012_ReleaseOrigamiSuperClub	000e03cc	18	0	0
loadingScreen	000e03e4	684	22	0
OnDestroyApplication	000e06c4	48	4	0
~GameData	000e06f4	64	1	1
OnCreateApplication	000e0738	1102	32	0
GameData	000e0c6c	94	1	1
Sprite	000e0d18	106	4	1
setFrame	000e0d88	72	2	1
Sprite	000e0dd0	92	3	1
~Sprite	000e0e30	22	1	1
defineReferencePixel	000e0e46	6	0	1
setRefPixelPosition	000e0e4c	6	0	1
setPosition	000e0e52	6	0	1
draw	000e0e68	282	2	1
drawRegion	000e0f8c	136	1	0
nextFrame	000e1018	8	0	1
prevFrame	000e1020	10	0	0
Layout	000e1028	5478	0	1
~Layout	000e2bc8	86	3	1
reload	000e2c20	1008	12	1
resetWindowDimensions	000e3048	212	3	1
setDrawColor	000e3138	6	0	1
drawMask	000e3140	32	1	1
drawMask	000e3168	68	3	1
tagString	000e31b0	162	5	0
formatNumber	000e32b4	390	11	1
formatCredits	000e34d8	74	5	1
drawBG	000e3544	38	1	1
drawBGPattern	000e3574	378	6	1
drawWindow	000e36f4	108	4	1
drawWindow	000e3780	228	7	1
drawWindow	000e387c	68	4	0
drawWindow	000e38d4	84	4	1
drawBGBorder	000e393c	32	1	1
drawBGBorder	000e395c	662	7	1
getFooterTransitionWidth	000e3c08	46	1	1
drawFooter	000e3c3c	770	21	0
drawFooter	000e3fb4	8	0	1
drawEmptyFooter	000e3fbc	196	6	1
drawFooterNoBackButton	000e4090	8	0	1
drawFooterStation	000e4098	10	0	1
drawHeader	000e40a0	72	4	1
drawHeader	000e4100	246	7	1
drawHeader	000e4200	68	4	1
drawScrollBar	000e4258	280	7	1
drawBox	000e4384	1306	11	1
drawBox	000e48f0	88	4	1
initTip	000e495c	148	8	1
drawTip	000e4a14	252	7	0
initHelpWindow	000e4b40	106	5	1
drawHelpWindow	000e4bc0	10	0	1
helpPressed	000e4bc8	6	0	1
getHelpButtonOffset	000e4bd0	26	1	1
getPulseValue	000e4bf0	108	3	1
setWindowDimensions	000e4c60	202	3	1
showMissionRewardMessage	000e4d40	46	1	1
drawMissionRewardMessage	000e4d74	566	15	1
startFade	000e5014	30	0	1
enableFillScreen	000e5032	6	0	1
drawFade	000e5038	246	3	1
isFading	000e514c	6	0	1
update	000e5152	86	1	1
OnTouchBegin	000e51a8	96	3	1
OnTouchMove	000e5206	96	3	1
OnTouchEnd	000e5264	108	3	1
ModStation	000e52d0	898	13	1
~ModStation	000e56c0	34	2	1
~ModStation	000e56f8	16	1	0
OnInitialize	000e5708	5868	119	0
Array	000e7004	28	1	1
ArraySetLength<TouchButton*>	000e7020	52	2	1
autosave	000e7054	86	7	1
resetLight	000e70bc	270	9	1
enterStation	000e7200	158	8	1
OnTouchBegin	000e72ac	448	14	0
OnTouchMove	000e7480	376	11	0
OnTouchEnd	000e7600	4896	106	0
checkMedals	000e8b1c	424	12	1
resetIdleCamForHangar	000e8cf0	320	13	1
leaveStation	000e8e58	16	0	1
OnRelease	000e9050	470	26	1
ArrayReleaseClasses<TouchButton*>	000e923c	80	3	1
~Array	000e928c	22	1	1
OnKeyPress	000e92a4	2234	49	0
OnUpdate	000e9c78	3460	79	0
checkPendingProducts	000eaabc	534	20	1
checkHints	000ead54	2194	32	1
OnRender2D	000eb810	1540	49	0
OnRender3D	000ebf28	192	9	0
setGameLoaded	000ebfec	12	0	1
addAchievement	000ebff8	112	2	1
Array	000ec078	28	1	1
ArraySetLength<int*>	000ec094	52	2	1
showMapWindow	000ec0c8	14	0	0
showCBSMessage	000ec0d8	168	5	0
showDlcMenu	000ec1bc	194	5	1
OnResume	000ec29c	42	1	0
OnSuspend	000ec2d0	24	0	0
PlayerFighter	000ec2f8	1234	22	1
~PlayerFighter	000ec824	132	7	1
ArrayReleaseClasses<BoundingVolume*>	000ec8bc	80	3	1
~Array	000ec90c	22	1	1
~PlayerFighter	000ec922	16	1	0
reset	000ec934	242	4	0
setLevel	000eca30	218	4	0
setMissionCrate	000ecb18	78	5	1
hasMissionCrateCaptured	000ecb78	6	0	0
hasMissionCrateLost	000ecb7e	6	0	0
setShipGroup	000ecb84	26	1	0
hasCrateCaptured	000ecb88	12	0	0
hasCrateLost	000ecb94	6	0	0
setPosition	000ecb9a	28	0	0
setPosition	000ecbb8	110	6	0
setWingmanCommand	000ecc2c	160	4	0
setSpeed	000ecccc	16	0	0
setRotate	000eccdc	24	0	1
setShootError	000eccf4	14	0	0
setBoostProb	000ecd02	6	0	1
removeTrail	000ecd08	28	2	1
setExhaustVisible	000ecd24	48	1	1
cloak	000ecd58	62	1	1
setCloakingPossible	000ecd9c	32	0	1
handleCloaking	000ecdbc	498	7	1
setAIDisabled	000ecfcc	6	0	1
update	000ecfd8	10012	156	0
roll	000ef860	434	5	1
render	000efa50	290	8	0
setBV	000efb84	6	0	0
setBV	000efb8a	44	2	0
ArrayAdd<BoundingVolume*>	000efbc4	36	1	0
collide	000efbe8	80	0	0
outerCollide	000efc38	80	0	0
initPush	000efc88	300	7	0
push	000efdc8	322	8	0
awake	000eff2c	48	2	0
revive	000eff5c	278	19	0
Item	000f0090	22	1	1
init	000f00a6	82	0	1
setUnsaleable	000f00fa	6	0	1
canBeInstalledMultipleTimes	000f0100	10	0	1
getTotalPrice	000f0124	8	0	1
getPriceRate	000f0148	36	0	0
changeAmount	000f0178	8	0	1
changeStationAmount	000f0190	8	0	0
changeBlueprintAmount	000f01a0	8	0	0
getAttribute	000f01b4	46	0	3
transaction	000f01e8	78	1	1
transactionBlueprint	000f023c	50	0	1
isInList	000f026e	50	0	1
isInList	000f02a0	10	0	1
isInList	000f02a8	8	0	1
fabricate	000f02ae	126	4	0
makeItem	000f0338	18	1	3
combineItems	000f034a	312	3	1
extractItems	000f049c	90	4	1
combineDuplicates	000f0504	130	1	1
ArrayRemove<Item*>	000f0586	68	1	1
mixItems	000f05ca	456	7	1
equals	000f07a6	20	0	1
isWeapon	000f07ba	12	0	1
makeItem	000f07c6	18	1	3
clone	000f07d8	56	2	1
makeItem	000f0810	18	1	5
checkCredits	000f0824	32	1	0
adjustPrice	000f0848	66	1	0
checkCargoSpace	000f088c	50	3	0
isUnsaleable	000f08c4	6	0	1
PlayerStatic	000f08cc	140	3	2
~PlayerStatic	000f0970	16	1	0
getPosition	000f0982	54	1	0
render	000f09b8	6	0	1
NewsItem	000f09c8	30	0	1
~NewsItem	000f09e6	20	1	1
clone	000f09fa	74	2	1
WantedWindow	000f0a44	172	4	1
init	000f0b38	840	21	1
~WantedWindow	000f0ec4	168	9	1
ArrayReleaseClasses<ImagePart*>	000f0fa8	80	3	1
~Array	000f0ff8	22	1	1
ArrayAdd<Wanted*>	000f100e	36	1	1
selectWanted	000f1034	1568	32	1
getRelativeScrollStartPos	000f17a8	44	0	1
getRelativeScrollHeight	000f17d8	78	0	1
render3D	000f182c	12	0	1
draw	000f1838	1752	26	0
getWantedAtPosition	000f1fc0	94	1	1
update	000f2028	218	2	0
OnTouchBegin	000f2104	152	6	0
OnTouchMove	000f21a0	248	6	0
OnTouchEnd	000f22ac	830	26	1
PlayerAsteroid	000f2648	734	17	1
~PlayerAsteroid	000f2980	46	2	1
~PlayerAsteroid	000f29b4	16	1	0
setAsteroidIndex	000f29c4	6	0	1
getPosition	000f29ca	12	1	0
setPosition	000f29d6	6	0	1
translate	000f29dc	6	0	0
isMinable	000f29e2	6	0	1
getQuality	000f29e8	6	0	1
getScaling	000f29ee	6	0	1
getQualityFrameIndex	000f29f4	10	0	1
getQualityString	000f2a00	46	1	0
setAsteroidCenter	000f2a3c	72	3	1
setRotationEnabled	000f2a90	6	0	1
initPush	000f2a98	300	7	0
push	000f2bd8	302	7	0
update	000f2d20	736	23	0
render	000f3038	54	1	0
outerCollide	000f306e	10	0	0
outerCollide	000f3078	10	0	0
getProjectionVector	000f3084	114	5	0
collide	000f3104	210	3	0
Globals	000f31e0	472	0	1
~Globals	000f3444	408	18	1
init	000f3618	632	26	1
resetHints	000f3938	38	0	1
initialize	000f3964	36	1	1
longToTimeString	000f3994	498	8	1
longToTimeStringNoSeconds	000f3c68	294	8	1
createBillBoard	000f3e08	662	5	1
getRandomName	000f40b4	298	13	1
getLine	000f4230	306	8	1
getLineArray	000f4384	426	12	1
drawLines	000f458c	114	2	1
drawLines	000f4608	120	2	0
drawLines	000f4688	20	1	1
getBoundedString	000f469c	186	10	0
releaseResources	000f479c	34	1	0
loadFont	000f47c4	438	2	1
getRandomEnemyFighter	000f49dc	160	2	1
getRandomPlanetName	000f4a8c	82	8	1
getRandomStation	000f4af0	54	6	1
getRandomSystemForDrinks	000f4b38	40	1	1
getItemName	000f4b68	34	2	0
reportLeaderboards	000f4b90	26	1	1
getWreckCollision	000f4bb8	562	13	1
getShipGroup	000f4e14	1710	27	1
startNewSoundResourceList	000f5554	64	6	1
addSoundResourceToList	000f55a6	38	0	5
playMusicAndFadeOutCurrent	000f55cc	554	13	1
getDialogueSoundId	000f5818	1250	3	1
getAgentMissionText	000f5ed4	7024	65	1
setCoordsSteer	000f8404	754	0	1
setCoordsFire	000f8764	1016	0	1
getKeyBindingReplaceString	000f8c1c	56	5	0
getKeyActionName	000f8c68	10	1	0
replaceKeyBindingTokens	000f8c72	14	1	1
sqrt	000f8c80	8	0	1
getInAppPurchaseArrayIndex	000f8c88	546	5	1
BuildResourceList	000f8f54	22308	8	1
ResourceTexture	00122c88	50	3	1
ResourceMaterial	00122cbc	48	0	1
ResourceMesh	00122cf0	48	3	1
ResourceMaterial	00122d20	40	0	1
loadPortraits	00122d4c	18354	7	0
loadLowTexturesAndMaterials	00128188	11698	5	0
ResourceTexture	0012b6d2	60	4	1
Node	0012b710	30	2	1
Array	0012b73c	28	1	1
~Node	0012b758	16	1	1
ArrayRelease<Node*>	0012b768	20	1	1
getJumpDistance	0012b780	38	4	1
getSystemPath	0012b7a8	334	14	1
ArraySetLength<Node*>	0012b910	52	2	1
ArrayAdd<Node*>	0012b944	36	1	1
search	0012b968	182	4	1
ArrayReleaseClasses<Node*>	0012ba30	80	3	1
~Array	0012ba80	22	1	1
constructPath	0012ba96	102	5	0
ArrayRemove<Node*>	0012bb10	68	1	1
contains	0012bb54	32	0	0
Route	0012bb74	142	9	2
Array	0012bc16	28	1	1
ArrayAdd<Waypoint*>	0012bc32	36	1	1
Route	0012bc56	132	6	2
~Route	0012bcf0	64	5	1
ArrayReleaseClasses<Waypoint*>	0012bd34	74	1	1
~Array	0012bd7e	22	1	1
reset	0012bd94	36	1	1
setNewCoords	0012bdb8	44	0	1
getDockingTarget	0012bde8	24	0	2
getDockingTarget	0012be00	22	0	0
getDockingTime	0012be16	8	0	1
getDockingTime	0012be1c	24	0	0
getWaypoint	0012be34	158	1	4
getWaypoint	0012bed8	6	0	3
getLastWaypoint	0012bede	12	0	1
waypointDefined	0012bee8	10	0	0
reachWaypoint	0012bef6	104	2	1
length	0012bf5c	6	0	1
update	0012bf62	14	0	1
update	0012bf70	252	3	0
getExactClone	0012c074	66	2	1
clone	0012c0b6	298	7	1
translate	0012c1f6	56	0	1
PlayerStaticFar	0012c254	92	2	1
~PlayerStaticFar	0012c2c4	14	1	1
~PlayerStaticFar	0012c2c8	16	1	0
render	0012c2da	26	1	0
update	0012c2e0	354	14	1
collide	0012c460	142	0	0
getInitPosition	0012c4ee	14	0	0
outerCollide	0012c4fc	10	0	0
outerCollide	0012c506	10	0	0
getProjectionVector	0012c510	30	1	0
projectCollisionOnSurface	0012c52e	30	1	0
ImageFactory	0012c54c	116	1	1
reload	0012c5d0	202	9	1
~ImageFactory	0012c6b0	26	2	1
createChar	0012c6cc	34	2	0
createChar	0012c6f4	114	2	1
loadChar	0012c774	98	4	1
Array	0012c7e4	28	1	1
ArraySetLength<ImagePart*>	0012c800	52	2	1
loadImage	0012c834	214	4	1
drawChar	0012c940	110	3	1
drawItem	0012c9b4	146	7	1
getItemImageId	0012ca50	16	0	0
drawItem	0012ca60	102	4	0
drawShip	0012cad0	132	7	1
PlayerCreature	0012cb5c	178	4	0
calmDown	0012cc28	20	0	0
reset	0012cc40	126	5	1
~PlayerCreature	0012ccd8	16	1	0
rage	0012cce8	72	0	0
isHooked	0012cd38	6	0	0
isCaught	0012cd3e	6	0	0
hook	0012cd44	12	0	0
unhook	0012cd4e	24	0	0
update	0012cd68	562	13	0
render	0012cfb8	36	1	0
getWeight	0012cfe4	14	0	0
getItemIndex	0012cff8	6	0	0
getMaxEndurance	0012cffe	6	0	0
getEndurance	0012d004	6	0	0
LensFlare	0012d00c	92	4	1
~LensFlare	0012d06c	22	1	1
update	0012d082	6	0	1
render2D	0012d088	1500	11	1
Standing	0012d6a8	32	1	1
~Standing	0012d6c8	22	1	1
setStanding	0012d6de	8	0	1
getStanding	0012d6ee	56	0	1
getStandingRate	0012d728	30	1	1
rehabilitate	0012d750	44	0	1
isEnemyWithAnyone	0012d780	34	0	1
isEnemy	0012d7a2	102	0	2
isFriend	0012d808	102	0	1
isNeutral	0012d86e	32	2	0
getEnemyRace	0012d890	18	0	1
applyPoints	0012d8a8	38	0	0
applyKill	0012d8d0	98	3	1
applyDelict	0012d93c	72	1	1
applyStealCargo	0012d98c	6	0	1
applyMissionCompleted	0012d992	8	0	1
applyDisable	0012d99a	8	0	1
getMissionBonus	0012d9a0	72	0	1
HangarList	0012d9f4	10	0	1
~HangarList	0012d9fe	14	1	1
release	0012da10	108	5	1
ArrayReleaseClasses<ListItem*>	0012da7c	80	3	1
~Array	0012dacc	22	1	1
ArrayReleaseClasses<Array<ListItem*>*>	0012dae2	80	3	1
~Array	0012db32	22	1	1
initShipTab	0012db48	626	21	1
Array	0012dde8	28	1	1
ArraySetLength<ListItem*>	0012de04	52	2	1
initShopTab	0012de38	554	13	1
initBlueprintTab	0012e088	394	12	1
init	0012e234	80	6	1
Array	0012e290	28	1	1
ArraySetLength<Array<ListItem*>*>	0012e2ac	52	2	1
fillBuyList	0012e2e0	656	20	0
fillIngredientsList	0012e5a8	332	13	1
ArrayAdd<ListItem*>	0012e720	36	1	0
getCurrentItem	0012e744	8	0	1
getCurrentItemAt	0012e74a	40	0	1
getCurrentTabItems	0012e772	12	0	1
getCurrentLength	0012e786	20	0	1
MiningGame	0012e7a8	900	15	1
~MiningGame	0012eb74	30	2	1
gameWon	0012eb92	6	0	0
gameLost	0012eb98	6	0	1
getOreAmount	0012eb9e	14	0	1
gotCore	0012ebac	6	0	0
up	0012ebb6	18	0	0
down	0012ebc8	18	0	0
left	0012ebda	18	0	0
right	0012ebec	18	0	0
update	0012ec00	1114	12	1
isInCurrentLayer	0012f0a0	128	1	1
render2D	0012f12c	1352	23	0
BoundingVolume	0012f6dc	54	0	1
~BoundingVolume	0012f718	44	3	1
setVolume	0012f750	42	2	0
getProjectionVector	0012f788	74	4	1
getCollisionNormal	0012f7d8	10	0	0
update	0012f7e4	134	2	1
collide	0012f870	60	0	1
staticProjectCollisionOnSurface	0012f8b0	144	2	1
loadStation	0012f948	38	3	1
loadStationsBinary	0012f970	288	15	1
loadShipParts	0012fad0	352	12	0
loadStationCollision	0012fc5c	246	14	1
loadWreckCollision	0012fd78	246	14	1
loadStaticCollision	0012fe94	246	14	1
loadStationParts	0012ffb0	368	14	0
loadStationsBinary	0013014c	300	16	1
loadAgents	001302b8	404	18	1
loadWanted	00130490	476	18	1
loadStationsBinary	001306b0	224	10	0
ArraySetLength<signed_char>	001307b0	48	2	1
loadSystemsBinary	001307e0	622	19	1
Array	00130aac	28	1	1
ArraySetLength<SolarSystem*>	00130ac8	52	2	1
loadItemsBinary	00130afc	368	13	1
loadShipsBinary	00130ca8	250	11	1
loadNamesBinary	00130dd0	654	16	1
loadTicker	00131144	286	13	1
Array	00131294	28	1	1
ArraySetLength<NewsItem*>	001312b0	52	2	1
loadWeaponPositions	001312e4	448	14	1
Array	001314d8	28	1	1
ArraySetLength<Array<AbyssEngine::AEMath::Vector*>*>	001314f4	52	2	1
ArrayAdd<AbyssEngine::AEMath::Vector*>	00131528	36	1	1
loadSpacePoints	00131550	572	17	1
Array	001317d8	28	1	1
ArrayAdd<SpacePoint*>	001317f4	36	1	1
PlayerStation	00131818	3098	37	1
~PlayerStation	00132588	104	5	1
~PlayerStation	001325ec	16	1	0
update	001325fc	220	5	0
render	001326e8	16	0	0
setPosition	001326f8	84	1	0
getPosition	0013274c	14	1	0
getRoot	0013275a	6	0	0
setVisible	00132760	6	0	1
translate	00132766	10	0	0
collide	0013276e	10	0	0
outerCollide	00132778	196	0	0
outerCollide	0013283c	28	0	0
getProjectionVector	00132858	36	1	0
projectCollisionOnSurface	0013287c	18	1	0
Wanted	00132890	102	2	1
~Wanted	00132904	28	1	1
getName	00132924	12	1	1
setTerminated	0013296c	6	0	1
setActive	00132972	6	0	1
isActive	00132984	6	0	1
isTerminated	0013298a	6	0	1
MenuTouchWindow	0013299c	8784	55	1
loadPreviewRecords	00134f1c	162	6	1
addButton	00134fd8	266	5	1
ArrayAdd<TouchButton*>	0013510c	36	1	1
Array	00135130	28	1	1
ArrayAdd<TouchSlider*>	0013514c	36	1	1
~MenuTouchWindow	00135170	534	11	1
ArrayReleaseClasses<TouchSlider*>	0013538a	80	3	1
~Array	001353da	22	1	1
~Array	001353f0	22	1	1
isInMissionScreen	00135406	14	0	1
setCutsceneMode	00135414	62	1	1
createRecordButtons	00135454	1386	25	1
ArrayReleaseClasses<Array<AbyssEngine::String*>*>	00135a70	80	3	1
~Array	00135ac0	22	1	1
Array	00135ad6	28	1	1
ArraySetLength<Array<AbyssEngine::String*>*>	00135af2	52	2	1
saveGame	00135b28	164	11	1
showSupernovaMessage	00135be0	70	2	1
loadGame	00135c2c	282	13	1
getRelativeScrollStartPos	00135d74	44	0	0
getRelativeScrollHeight	00135da4	78	0	0
drawLoadSaveMenu	00135df8	1108	14	1
draw	0013629c	5846	34	1
update	00139598	1428	14	1
OnTouchBegin	00139bd4	1778	12	1
OnTouchMove	0013a33c	1442	12	1
OnTouchEnd	0013aabc	6358	65	1
startValkyrie	0013ca80	544	20	1
startSupernova	0013cce4	612	19	1
startGOF2	0013cf84	78	3	1
render3D	0013cfe4	24	0	1
isShowingMessage	0013cffa	6	0	1
inCinematicMode	0013d000	14	0	1
isMakingScreenshot	0013d00e	16	0	1
hideMessage	0013d01e	8	0	0
setSkipButtonVisible	0013d026	62	1	1
callDlcMenu	0013d064	98	2	1
startSupernovaChallenge	0013d0cc	16	0	1
PendingProduct	0013d3c8	98	8	1
PendingProduct	0013d448	42	2	1
~PendingProduct	0013d480	14	1	1
Radar	0013d484	2308	39	1
~Radar	0013de3c	34	3	1
update	0013de60	222	5	1
elipsoidIntersect	0013df48	206	1	1
update	0013e01c	48	2	1
draw	0013e050	8020	94	1
calcDistance	00140704	484	13	1
getPlanetDockIndex	00140974	32	2	1
drawCurrentLock	00140998	1418	27	1
unlockAsteroid	00141030	6	0	1
stationLocked	0014103a	20	0	1
getTurretScopeWidth	0014104e	8	0	0
isPlasmaInRange	00141056	6	0	1
hasScanner	0014105c	6	0	1
AutoPilotList	00141064	604	19	0
down	0014135c	28	0	1
~AutoPilotList	00141378	32	3	0
getTargetString	0014139c	44	2	0
up	001413cc	28	0	0
draw	001413e8	196	6	0
touch	001414d0	88	2	0
ListItemWindow	00141528	106	3	1
~ListItemWindow	001415b4	138	7	1
set	00141658	5714	79	1
shows3DShip	001430fc	6	0	1
draw	00143104	1762	29	1
update	00143868	336	7	0
render	001439c8	164	7	0
OnTouchBegin	00143a74	90	1	1
OnTouchMove	00143ad4	48	1	1
OnTouchEnd	00143b04	88	1	1
StarSystem	00143b68	2692	47	1
ArraySetLength<unsigned_int>	001446bc	52	2	1
Array	001446f0	32	1	1
ArraySetLength<AbyssEngine::AEMath::Vector>	00144710	60	2	1
initLight	0014474c	1356	21	1
~StarSystem	00144d10	132	11	1
ArrayRelease<AbyssEngine::AEMath::Vector>	00144d94	20	1	1
~Array	00144da8	22	1	2
getLightDirection	00144dbe	14	0	2
switchPlanetForIntro	00144dcc	120	5	1
switchSunForSupernovaReversal	00144e4c	72	3	0
switchSunForSupernovaIntro	00144ea0	258	11	1
switchSunForSupernovaExpansion	00144fc4	48	2	1
scaleSunDuringSupernovaIntro	00144ffc	94	3	1
updateSupernova	00145064	74	2	1
renderSunStreak	001450c8	56	2	1
render	00145104	954	22	1
render2D	001454e8	160	6	1
ScrollTouchBox	00145598	60	0	1
~ScrollTouchBox	001455d8	34	3	1
setText	00145600	236	8	1
setText	0014570c	74	4	1
setPosition	0014576c	6	0	1
draw	00145778	388	5	1
setTextCentered	00145910	6	0	1
getRelativeScrollStartPos	00145918	42	0	1
getRelativeScrollHeight	00145948	76	0	1
update	00145998	138	0	0
touchIsInside	00145a22	50	0	1
OnTouchBegin	00145a54	30	1	0
OnTouchMove	00145a72	36	0	1
OnTouchEnd	00145a98	58	0	1
LevelScript	00145adc	7612	111	1
setAutoPilotToProgrammedStation	00147b68	206	12	1
~LevelScript	00147c3c	220	3	1
process	00147d18	53748	267	1
resetCamera	00155ca8	108	5	1
lookBehind	00155d24	78	3	1
render3D	00155d84	126	4	1
skipSequence	00155e08	56	2	1
canSkipCutsceneNow	00155e44	76	1	1
skipCutscene	00155e94	388	11	1
resetStartSequenceOver	00156030	10	0	1
startSequenceOver	0015603a	6	0	1
startSequence	00156040	6	0	1
MovingStars	00156050	280	9	1
~MovingStars	00156190	54	1	0
update	001561c8	1290	9	0
render	00156714	66	3	0
translate	0015675c	134	5	0
ChoiceWindow	001567ec	108	1	1
~ChoiceWindow	00156870	86	4	1
set	001568c8	40	1	1
set	001568f4	88	2	1
set	00156954	84	2	1
set	001569b0	852	18	1
set	00156d5c	52	1	1
removeButtons	00156d94	8	0	0
hasChoice	00156d9c	6	0	1
setWidth	00156da4	28	0	1
setHeight	00156dc4	192	1	1
setMedal	00156e8c	350	14	1
setMiscButton	00157068	304	6	0
update	001571b4	8	0	1
draw	001571bc	680	17	1
OnTouchBegin	001574cc	76	2	1
OnTouchMove	00157518	76	2	1
OnTouchEnd	00157564	96	2	1
BombGun	001575cc	522	17	1
~BombGun	00157824	48	2	1
~BombGun	00157858	16	1	0
setPlayer	00157868	6	0	1
update	00157870	1094	38	0
render	00157cf0	32	1	0
HangarWindow	00157d20	114	0	1
~HangarWindow	00157d9c	132	7	1
initialize	00157e24	2838	51	1
refreshCurrentContentHeight	00158a10	44	1	1
getCurrentTab	00158a44	8	0	0
listMode	00158a4a	26	0	0
isInSpecialMode	00158a64	22	0	0
update	00158a7e	488	6	1
transaction	00158c68	820	30	1
refreshCargoAvailabilityForBlueprints	0015900c	184	6	1
render3D	001590c8	14	0	1
render	001590d8	8732	82	1
getRelativeScrollStartPos	0015b6bc	44	0	1
getRelativeScrollHeight	0015b6ec	78	0	1
OnTouchBegin	0015b740	1036	35	1
highlightItem	0015bbec	94	5	1
autoEquipSecondaryWeapons	0015bc50	504	22	1
OnTouchMove	0015be98	334	7	1
setSellMode	0015bff0	1626	66	2
OnTouchEnd	0015c740	4970	102	1
demountItem	0015de04	388	26	1
mountItem	0015df98	372	23	1
showCreditsBuyWindow	0015e118	410	8	1
showFreeCreditsWindow	0015e32c	366	11	1
readyToClose	0015e4f0	92	5	1
currentItemIsHighlighted	0015e550	32	1	1
selectItem	0015e570	1620	57	0
hideMessage	0015ecc0	8	0	1
HackingGame	0015ecc8	204	3	1
reInit	0015ed9c	404	5	1
getRewardItem	0015ef42	6	0	0
getRewardAmount	0015ef48	6	0	0
rotateRightCW	0015ef50	56	1	1
rotateLeftCW	0015ef8c	56	1	1
solvableInNSteps	0015efc8	216	2	1
gameWon	0015f0a4	34	0	0
rotateLeftCW	0015f0c6	34	0	0
rotateRightCW	0015f0e8	34	0	0
getDockingIndex	0015f10a	6	0	0
gameWon	0015f110	40	0	1
update	0015f138	142	1	1
isRotating	0015f1cc	22	0	1
render2D	0015f1e4	2054	9	0
MissionsWindow	0015fa10	78	2	1
init	0015fa68	2070	52	1
~MissionsWindow	0016040c	162	9	1
setHangarUpdate	001604b2	6	0	1
render3D	001604b8	36	1	1
draw	001604dc	1148	22	1
hangarNeedsUpdate	001609a8	6	0	1
update	001609b0	448	18	1
OnTouchBegin	00160bdc	198	6	1
OnTouchMove	00160ca8	198	6	1
OnTouchEnd	00160d74	992	33	1
TractorBeam	001611b4	72	2	1
~TractorBeam	00161210	26	2	1
update	0016122c	818	33	1
render	00161580	12	0	1
RadioMessage	0016158c	48	1	1
reset	001615bc	8	0	1
RadioMessage	001615c4	102	1	1
RadioMessage	0016162a	38	0	0
~RadioMessage	00161650	22	1	1
isTriggered	00161676	6	0	1
isOver	0016167c	6	0	1
finish	00161682	8	0	1
trigger	0016168a	8	0	1
triggered	00161694	1606	20	1
BoundingSphere	00161d28	54	1	1
~BoundingSphere	00161d64	14	1	0
collide	00161d68	76	1	0
outerCollide	00161da0	108	4	0
getCollisionNormal	00161e10	90	5	0
update	00161e70	14	0	0
projectCollisionOnSurface	00161e74	166	5	0
Gun	00161f20	462	9	1
~Gun	00162134	116	5	1
setIndex	001621ac	240	9	1
setErrorMagnitudePercentage	001622bc	14	0	1
setFriendGun	001622ca	6	0	1
setMagnitude	001622d0	6	0	0
getMagnitude	001622d6	6	0	1
setLevelCollision	001622dc	6	0	0
setOffset	001622e4	60	2	0
setOffset	00162328	128	2	0
setImpact	001623b0	6	0	0
getEnemies	001623bc	6	0	1
setEnemy	001623c2	8	0	1
removeAllEnemies	00162410	8	0	0
setPlayerGun	0016241c	6	0	1
isPlayerGun	00162422	6	0	1
shootAt	00162428	1714	34	1
shoot	00162b24	88	1	1
ignite	00162b7c	996	25	1
calcCharacterCollision	00162f90	1934	36	1
update	00163754	486	8	1
render	0016395c	234	12	1
translate	00163a50	44	1	0
PlayerFixedObject	00163a7c	666	19	1
~PlayerFixedObject	00163d70	138	6	1
~PlayerFixedObject	00163e14	16	1	0
reset	00163e24	182	4	0
setMoving	00163ee4	6	0	1
setPosition	00163eec	194	6	0
setPosition	00163fb4	28	0	0
translate	00163fd0	70	0	0
setBV	00164016	6	0	1
setBV	0016401c	46	2	0
getPosition	00164056	38	0	0
setWreckedMeshId	0016407c	156	4	1
moveForward	00164134	166	6	1
update	001641e0	2640	62	0
setExhaustVisible	00164cb0	42	1	1
render	00164cdc	120	3	0
collide	00164d4a	140	0	0
getProjectionVector	00164dd6	64	1	0
